   -0.2975616157751943546827533E+00,    0.2964898507496414037376553E+00,,   -0.6012382563576856853160280E+00,   -0.6006097928277706610167286E-02,,   -0.3035751784931424168689773E+00,   -0.3024951606808035653450872E+00,
   -0.2975241902761585066627958E+00,    0.2964091823859862362411377E+00,,   -0.6012883415087753036232243E+00,   -0.6126471651804493712134558E-02,,   -0.3036585838137249027113285E+00,   -0.3025348177517163672511913E+00,
   -0.2974872055109756274760002E+00,    0.2963281012106580014631163E+00,,   -0.6013394232189988031223038E+00,   -0.6246860370773044124348417E-02,,   -0.3037424631640543992716630E+00,   -0.3025740750693313718677757E+00,
   -0.2974506612765299706779842E+00,    0.2962466070804131157423456E+00,,   -0.6013915017700757204011097E+00,   -0.6367264383050019738163883E-02,,   -0.3038268169992477396590402E+00,   -0.3026129327498358612125173E+00,
   -0.2974145573721518331922198E+00,    0.2961646998516510587151629E+00,,   -0.6014445774492767071706112E+00,   -0.6487683986726458518212723E-02,,   -0.3039116457771022794531746E+00,   -0.3026513909092523602062386E+00,
   -0.2973788935993546544978017E+00,    0.2960823793804059356205016E+00,,   -0.6014986505493862267712757E+00,   -0.6608119480122368050167836E-02,,   -0.3039969499579520118004439E+00,   -0.3026894496634432440984597E+00,
   -0.2973436697620126523133877E+00,    0.2959996455223459221883786E+00,,   -0.6015537213687096596004267E+00,   -0.6728571161791083166114902E-02,,   -0.3040827300048629666662237E+00,   -0.3027271091281108494897012E+00,
   -0.2973088856664354295844532E+00,    0.2959164981327765397978169E+00,,   -0.6016097902113450857086718E+00,   -0.6849039330524400726041279E-02,,   -0.3041689863835674856318292E+00,   -0.3027643694188011380674652E+00,
   -0.2972745411211015209573816E+00,    0.2958329370666306079584729E+00,,   -0.6016668573866468250344042E+00,   -0.6969524285356035187000145E-02,,   -0.3042557195623825094799031E+00,   -0.3028012306509060835857383E+00,
   -0.2972406359369372808032495E+00,    0.2957489621784719080466175E+00,,   -0.6017249232098098588039647E+00,   -0.7090026325566711751235971E-02,,   -0.3043429300124032010899100E+00,   -0.3028376929396616734635472E+00,
   -0.2972071699271126021812961E+00,    0.2956645733224917971249113E+00,,   -0.6017839880014719255996170E+00,   -0.7210545750688884814039170E-02,,   -0.3044306182073057698289631E+00,   -0.3028737564001554583015263E+00,
   -0.2971741429070959839009447E+00,    0.2955797703525087083420431E+00,,   -0.6018440520879231314665958E+00,   -0.7331082860509680054761361E-02,,   -0.3045187846233989859001667E+00,   -0.3029094211473235542797511E+00,
