    0.3010992800790450729664371E+00,    0.4087185263972475945948304E-02,,    0.4144049605477206910109089E-02,    0.2990617272756131428401716E+00,,   -0.3011932294529042763997495E+00,   -0.4088177774818346765783872E-02,,   -0.4050100231618003476796730E-02,   -0.2990607347647672442647604E+00,
    0.3011319198435558064375073E+00,    0.4147507704769320957538525E-02,,    0.4206210834153623068232264E-02,    0.2990339285262488266958769E+00,,   -0.3012286605522049853789213E+00,   -0.4148544745970372815691007E-02,,   -0.4109470125507996840497071E-02,   -0.2990328914850477470821488E+00,
    0.3011650402449692620621136E+00,    0.4207839684714026473599802E-02,,    0.4268415265901381872026832E-02,    0.2990057238692149232939244E+00,,   -0.3012646134984766632669562E+00,   -0.4208922573016526946787508E-02,,   -0.4168842012392204310344823E-02,   -0.2990046409809123950651610E+00,
    0.3011986414644614029612057E+00,    0.4268181345352256572667216E-02,,    0.4330663243173660248430679E-02,    0.2989771132960265531686161E+00,,   -0.3013010884930498178846392E+00,   -0.4269311417004595377022724E-02,,   -0.4228216214578139897639630E-02,   -0.2989759832243741866086850E+00,
    0.3012327236858727275148340E+00,    0.4328532828372866347876879E-02,,    0.4392955108778906492261740E-02,    0.2989480967979429859582297E+00,,   -0.3013380857402463419703054E+00,   -0.4329711439143235640614193E-02,,   -0.4287593054405292036790343E-02,   -0.2989469181871726721766436E+00,
    0.3012672870957544546399731E+00,    0.4388894275611759931976508E-02,,    0.4455291205911038332487806E-02,    0.2989186743659743017431651E+00,,   -0.3013756054474203693871459E+00,   -0.4390122800806778302629141E-02,,   -0.4346972854243347228475614E-02,   -0.2989174458407791723502100E+00,
    0.3013023318833081276579833E+00,    0.4449265829051918252901032E-02,,    0.4517671878124573936474917E-02,    0.2988888459908758399308226E+00,,   -0.3014136478248587991402019E+00,   -0.4450545663535060425530787E-02,,   -0.4406355936577455167935113E-02,   -0.2988875661563926700026173E+00,
    0.3013378582404016015061643E+00,    0.4509647630826923991875788E-02,,    0.4580097469377264474132971E-02,    0.2988586116631540834376324E+00,,   -0.3014522130858647841478160E+00,   -0.4510980189038227283759852E-02,,   -0.4465742623910529118802515E-02,   -0.2988572791049427523901727E+00,
    0.3013738663616205570860984E+00,    0.4570039823222127317592367E-02,,    0.4642568323987461553770117E-02,    0.2988279713730632169976786E+00,,   -0.3014913014467293095322020E+00,   -0.4571426539197537275427408E-02,,   -0.4525133238882261821345310E-02,   -0.2988265846570877237731167E+00,
    0.3014103564442773830478473E+00,    0.4630442548677199399165261E-02,,    0.4705084786600366442144150E-02,    0.2987969251106067924972365E+00,,   -0.3015309131267489561878392E+00,   -0.4631884876068276257754519E-02,,   -0.4584528104135898729509790E-02,   -0.2987954827832158266609497E+00,
