  0.000000000000000E+000,  0.000000000000000E+000
  1.000000000000000E-003,   117.892018180644     
  2.000000000000000E-003,   90.2828006812572     
  3.000000000000000E-003,   106.618697009595     
  4.000000000000000E-003,   94.9893975710743     
  5.000000000000000E-003,   104.015323324233     
  6.000000000000000E-003,   96.6391958390818     
  7.000000000000000E-003,   102.881390718319     
  8.000000000000000E-003,   97.4685441937428     
  9.000000000000001E-003,   102.241104788918     
  1.000000000000000E-002,   97.9734826582534     
  1.100000000000000E-002,   101.831389807929     
  1.200000000000000E-002,   98.3012015572310     
  1.300000000000000E-002,   101.544119805870     
  1.400000000000001E-002,   98.5392605140429     
  1.500000000000001E-002,   101.336832077597     
  1.600000000000001E-002,   98.7206173149588     
  1.700000000000001E-002,   101.176364487456     
  1.800000000000001E-002,   98.8610013097999     
  1.900000000000001E-002,   101.058798014562     
  2.000000000000001E-002,   98.9782015333270     
  2.100000000000001E-002,   100.954695624109     
  2.200000000000001E-002,   99.0714765683139     
  2.300000000000001E-002,   100.875538573680     
  2.400000000000001E-002,   99.1463486344028     
  2.500000000000002E-002,   100.801890994020     
  2.600000000000002E-002,   99.2111764737302     
  2.700000000000002E-002,   100.740419406432     
  2.800000000000002E-002,   99.2635191391365     
  2.900000000000002E-002,   100.688811082330     
  3.000000000000002E-002,   99.3118282587475     
  3.100000000000002E-002,   100.644043616499     
  3.200000000000002E-002,   99.3573359442180     
  3.300000000000002E-002,   100.610208303123     
  3.400000000000002E-002,   99.3988167996424     
  3.500000000000002E-002,   100.576289582520     
  3.600000000000003E-002,   99.4333989246539     
  3.700000000000003E-002,   100.549419295672     
  3.800000000000003E-002,   99.4672136012810     
  3.900000000000003E-002,   100.519930368360     
  4.000000000000003E-002,   99.4923894996364     
  4.100000000000003E-002,   100.494760159211     
  4.200000000000003E-002,   99.5129239266206     
  4.300000000000003E-002,   100.466797391342     
  4.400000000000003E-002,   99.5359549588637     
  4.500000000000003E-002,   100.449323096084     
  4.600000000000003E-002,   99.5556147633250     
  4.700000000000003E-002,   100.429488803350     
  4.800000000000004E-002,   99.5719928818412     
  4.900000000000004E-002,   100.406569002693     
  5.000000000000004E-002,   99.5839543333511     
  5.100000000000004E-002,   100.391396659303     
  5.200000000000004E-002,   99.6020647453814     
  5.300000000000004E-002,   100.379576040645     
  5.400000000000004E-002,   99.6202570879770     
  5.500000000000004E-002,   100.369048235195     
  5.600000000000004E-002,   99.6349200982068     
  5.700000000000004E-002,   100.359775588046     
  5.800000000000004E-002,   99.6541278870430     
