  0.200000000000000     ,  3.870928298446982E-003,  3.870932118900708E-003
  0.201000000000000     ,  3.887647183902517E-003,  3.887651020857124E-003
  0.202000000000000     ,  3.904327699849854E-003,  3.904331553267473E-003
  0.203000000000000     ,  3.920969681659034E-003,  3.920973551501633E-003
  0.204000000000000     ,  3.937572965080415E-003,  3.937576851309801E-003
  0.205000000000000     ,  3.954137386246294E-003,  3.954141288824110E-003
  0.206000000000000     ,  3.970662781672519E-003,  3.970666700560250E-003
  0.207000000000000     ,  3.987148988260111E-003,  3.987152923419079E-003
  0.208000000000000     ,  4.003595843296867E-003,  4.003599794688232E-003
  0.209000000000000     ,  4.020003184458966E-003,  4.020007152043731E-003
  0.210000000000000     ,  4.036370849812576E-003,  4.036374833551582E-003
  0.211000000000000     ,  4.052698677815447E-003,  4.052702677669376E-003
  0.212000000000000     ,  4.068986507318509E-003,  4.068990523247883E-003
  0.213000000000000     ,  4.085234177567457E-003,  4.085238209532643E-003
  0.214000000000000     ,  4.101441528204352E-003,  4.101445576165553E-003
  0.215000000000000     ,  4.117608399269180E-003,  4.117612463186446E-003
  0.216000000000000     ,  4.133734631201454E-003,  4.133738711034676E-003
  0.217000000000000     ,  4.149820064841775E-003,  4.149824160550685E-003
  0.218000000000000     ,  4.165864541433405E-003,  4.165868652977582E-003
  0.219000000000000     ,  4.181867902623838E-003,  4.181872029962703E-003
  0.220000000000000     ,  4.197829990466362E-003,  4.197834133559179E-003
  0.221000000000000     ,  4.213750647421613E-003,  4.213754806227491E-003
  0.222000000000000     ,  4.229629716359134E-003,  4.229633890837027E-003
  0.223000000000000     ,  4.245467040558924E-003,  4.245471230667631E-003
  0.224000000000000     ,  4.261262463712989E-003,  4.261266669411157E-003
  0.225000000000000     ,  4.277015829926879E-003,  4.277020051172999E-003
  0.226000000000000     ,  4.292726983721229E-003,  4.292731220473639E-003
  0.227000000000000     ,  4.308395770033291E-003,  4.308400022250176E-003
  0.228000000000000     ,  4.324022034218474E-003,  4.324026301857866E-003
  0.229000000000000     ,  4.339605622051856E-003,  4.339609905071635E-003
  0.230000000000000     ,  4.355146379729719E-003,  4.355150678087614E-003
  0.231000000000000     ,  4.370644153871057E-003,  4.370648467524644E-003
  0.232000000000000     ,  4.386098791519098E-003,  4.386103120425804E-003
  0.233000000000000     ,  4.401510140142805E-003,  4.401514484259905E-003
  0.234000000000000     ,  4.416878047638392E-003,  4.416882406923011E-003
  0.235000000000000     ,  4.432202362330814E-003,  4.432206736739928E-003
  0.236000000000000     ,  4.447482932975272E-003,  4.447487322465707E-003
  0.237000000000000     ,  4.462719608758703E-003,  4.462724013287137E-003
