   -0.4826666666666666216656267E+01,    0.2143944855262784443539203E+01,    0.4115783389064089914377575E-01,    0.2102787021372143350106398E+01,   5109.08%
   -0.4825000000000000177635684E+01,    0.2145307165795265813557080E+01,    0.4118510128960848476475931E-01,    0.2104122064505657530020244E+01,   5108.94%
   -0.4823333333333333250436681E+01,    0.2146446346002147009812688E+01,    0.4121239540637482851037632E-01,    0.2105233950595772007829964E+01,   5108.25%
   -0.4821666666666666323237678E+01,    0.2147365445664282113114041E+01,    0.4123971627533422334987989E-01,    0.2106125729388947931397524E+01,   5107.03%
   -0.4820000000000000284217094E+01,    0.2148067488163162952474750E+01,    0.4126706393093543950856272E-01,    0.2106800424232227353371627E+01,   5105.28%
   -0.4818333333333333357018091E+01,    0.2148555470652668386577488E+01,    0.4129443840768186324563516E-01,    0.2107261032244986509454066E+01,   5103.01%
   -0.4816666666666666429819088E+01,    0.2148832364228387969973255E+01,    0.4132183974013154542648252E-01,    0.2107510524488256375974515E+01,   5100.23%
   -0.4815000000000000390798505E+01,    0.2148901114096601450142998E+01,    0.4134926796289729172828586E-01,    0.2107551846133703943309001E+01,   5096.95%
   -0.4813333333333333463599502E+01,    0.2148764639742860360627219E+01,    0.4137672311064687080683910E-01,    0.2107387916632213364920290E+01,   5093.17%
   -0.4811666666666666536400498E+01,    0.2148425835098767500142003E+01,    0.4140420521810297960207947E-01,    0.2107021629880664548295499E+01,   5088.91%
   -0.4809999999999999609201495E+01,    0.2147887568708706229614336E+01,    0.4143171432004343068822294E-01,    0.2106455854388662896070628E+01,   5084.16%
   -0.4808333333333333570180912E+01,    0.2147152683895911629008424E+01,    0.4145925045130121472380935E-01,    0.2105693433444610462856872E+01,   5078.95%
   -0.4806666666666666642981909E+01,    0.2146223998926031217848731E+01,    0.4148681364676467392405002E-01,    0.2104737185279266675763665E+01,   5073.27%
   -0.4804999999999999715782906E+01,    0.2145104307172167157347076E+01,    0.4151440394137751593861552E-01,    0.2103589903230789648347354E+01,   5067.13%
   -0.4803333333333333676762322E+01,    0.2143796377277378262249385E+01,    0.4154202137013894569061989E-01,    0.2102254355907239524725583E+01,   5060.55%
   -0.4801666666666666749563319E+01,    0.2142302953316908453729184E+01,    0.4156966596810382497118042E-01,    0.2100733287348804712024730E+01,   5053.52%
   -0.4799999999999999822364316E+01,    0.2140626754959880084783208E+01,    0.4159733777038270019499322E-01,    0.2099029417189497426221578E+01,   5046.07%
   -0.4798333333333333783343733E+01,    0.2138770477629639454875132E+01,    0.4162503681214192730042356E-01,    0.2097145440817497430430194E+01,   5038.18%
   -0.4796666666666666856144730E+01,    0.2136736792663258110991364E+01,    0.4165276312860383134406561E-01,    0.2095084029534654224136148E+01,   5029.88%
   -0.4794999999999999928945726E+01,    0.2134528347471071896279682E+01,    0.4168051675504673425631808E-01,    0.2092847830716025203656727E+01,   5021.17%
   -0.4793333333333333001746723E+01,    0.2132147765694044849738020E+01,    0.4170829772680509361926227E-01,    0.2090439467967239561829729E+01,   5012.05%
   -0.4791666666666666962726140E+01,    0.2129597647361521683961882E+01,    0.4173610607926961368896457E-01,    0.2087861541282252098028493E+01,   5002.53%
   -0.4790000000000000035527137E+01,    0.2126880569047688407380292E+01,    0.4176394184788737029556671E-01,    0.2085116627199801175862603E+01,   4992.62%
   -0.4788333333333333108328134E+01,    0.2123999084026690020721162E+01,    0.4179180506816185941554309E-01,    0.2082207278958528196000088E+01,   4982.33%
   -0.4786666666666667069307550E+01,    0.2120955722428170542315229E+01,    0.4181969577565312207179105E-01,    0.2079136026652517621471361E+01,   4971.67%
   -0.4785000000000000142108547E+01,    0.2117752991390733807719471E+01,    0.4184761400597793168376626E-01,    0.2075905377384756000935795E+01,   4960.63%
   -0.4783333333333333214909544E+01,    0.2114393375215674275580113E+01,    0.4187555979480975937301324E-01,    0.2072517815420864550901570E+01,   4949.23%
   -0.4781666666666666287710541E+01,    0.2110879335518803578963798E+01,    0.4190353317787898906887634E-01,    0.2068975802340924374789211E+01,   4937.47%
   -0.4780000000000000248689958E+01,    0.2107213311382783338387981E+01,    0.4193153419097297995854490E-01,    0.2065281777191810164140406E+01,   4925.37%
   -0.4778333333333333321490954E+01,    0.2103397719507407170880242E+01,    0.4195956286993619138714351E-01,    0.2061438156637470875409690E+01,   4912.92%
   -0.4776666666666666394291951E+01,    0.2099434954359963523273791E+01,    0.4198761925067028694114057E-01,    0.2057447335109293451438361E+01,   4900.13%
   -0.4775000000000000355271368E+01,    0.2095327388324311534972821E+01,    0.4201570336913421077618125E-01,    0.2053311684955177351952216E+01,   4887.01%
   -0.4773333333333333428072365E+01,    0.2091077371849721089347440E+01,    0.4204381526134435415054114E-01,    0.2049033556588376825402520E+01,   4873.57%
   -0.4771666666666666500873362E+01,    0.2086687233598178092819353E+01,    0.4207195496337461093627752E-01,    0.2044615278634803523516439E+01,   4859.81%
   -0.4769999999999999573674359E+01,    0.2082159280591559635809062E+01,    0.4210012251135651639710744E-01,    0.2040059158080202994511865E+01,   4845.73%
   -0.4768333333333333534653775E+01,    0.2077495798357719358762097E+01,    0.4212831794147931657734674E-01,    0.2035367480416240049123644E+01,   4831.35%
   -0.4766666666666666607454772E+01,    0.2072699051076118070824350E+01,    0.4215654128999016259093935E-01,    0.2030542509786128047011289E+01,   4816.67%
   -0.4764999999999999680255769E+01,    0.2067771281721959564237068E+01,    0.4218479259319411756035123E-01,    0.2025586489128765599332382E+01,   4801.70%
   -0.4763333333333333641235185E+01,    0.2062714712210789613777706E+01,    0.4221307188745431621113013E-01,    0.2020501640323335124094228E+01,   4786.44%
